Date,Color,color,base_color,simple_color,single_color,color_has_multi,color_has_blue,color_has_orange,color_has_red,color_has_grey,color_has_gold,color_has_white,color_has_tan,color_has_brown,color_has_black,Breed,Purebred,CKC Class,ckc_class,Sex,State,Name,DateCreated
2005-11-10,White & Black Patches,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Wire Hair Fox Terrier,Wire Hair Fox Terrier,Terrier,terrier,M/N,matched,Asta,2005-11-10
2005-11-11,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Schnauzer pup,Schnauzer,Working Dog,working,M,lost,,2005-11-11
2005-11-11,Red,Red,red,red,red,0,0,0,1,0,0,0,0,0,0,Dachsund,Dachshund,Hound,hound,M,lost,,2005-11-11
2005-11-12,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Shepherd,Shepherd,Herding Dog,herding,M/N,lost,Jasper,2005-11-12
2005-11-12,Black & Salt & Pepper Face,Black & Salt & Pepper Face,black & grey & white,black & grey & white,multi,1,0,0,0,1,0,1,0,0,1,Terrier,Terrier,Terrier,terrier,M/N,lost,Shylo,2005-11-12
2005-11-12,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Chocolate Lab,Chocolate Lab,Sporting Dog,sporting,F,lost,Daisy,2005-11-12
2005-11-13,Grey & White,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Malamute,Malamute,Working Dog,working,M/N,matched,Cody,2005-11-13
2005-11-14,White & Grey,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Austr Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Minnie,2005-11-14
2005-11-14,Chocolate,Chocolate,chocolate,brown,brown,0,0,0,0,0,0,0,0,1,0,Miniature Poodle,Poodle,Non-Sporting Dog,nonsporting,M/N,matched,Barclay,2005-11-14
2005-11-14,Reds,Reds,red,red,red,0,0,0,1,0,0,0,0,0,0,Cocker Spaniel,Cocker Spaniel,Sporting Dog,sporting,F,found,Katie,2005-11-14
2005-11-16,White & Tan,Tan & White,tan & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M,lost,Jack,2005-11-16
2005-11-17,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,found,Ty,2005-11-17
2005-11-17,White & Brown & Black,Brown & Black & White,brown & black & white,black & brown & white,multi,1,0,0,0,0,0,1,0,1,1,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,M/N,lost,Buddy,2005-11-17
2005-11-17,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Chocolate Lab,Chocolate Lab,Sporting Dog,sporting,M,lost,,2005-11-17
2005-11-19,Brown & Black,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Yorkie,Yorkshire Terrier,Toy Dog,toy,F,lost,Yetta,2005-11-19
2005-11-19,Grey & White,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Old English Sheepdog,Old English Sheepdog,Herding Dog,herding,F/S,matched,Dexter,2005-11-19
2005-11-20,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,M,found,,2005-11-20
2005-11-22,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,American Eskimo,American Eskimo,Non-Sporting Dog,nonsporting,F,lost,Mambo,2005-11-22
2005-11-22,Chocolate,Chocolate,chocolate,brown,brown,0,0,0,0,0,0,0,0,1,0,Lab,Labrador Retriever,Sporting Dog,sporting,M,lost,Poco,2005-11-22
2005-11-23,Red,Red,red,red,red,0,0,0,1,0,0,0,0,0,0,Shepherd X Chow,Dog Crossbreed,Dog Crossbreed,crossbreed,F,matched,Koda,2005-11-22
2005-11-24,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,matched,Joru,2005-11-24
2005-11-24,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Boxer X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Tony,2005-11-24
2005-11-26,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Rufus,2005-11-26
2005-11-26,Reddish-Brown,Reddish-Brown,red & brown,brown & red,multi,1,0,0,1,0,0,0,0,1,0,Boxer,Boxer,Working Dog,working,M/N,lost,Otis,2005-11-26
2005-11-27,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Standard Poodle,Standard Poodle,Non-Sporting Dog,nonsporting,,lost,Willow,2005-11-27
2005-11-28,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Mengay,2005-11-28
2005-11-29,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Cairn Terrier,Cairn Terrier,Terrier,terrier,F/S,lost,Ellie,2005-11-29
2005-11-30,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Malamute X Shep,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Bear,2005-11-30
2005-12-02,Tan & White,Tan & White,tan & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Collie,Collie,Herding Dog,herding,M/N,matched,JJ,2005-12-02
2005-12-02,,,,?,,0,0,0,0,0,0,0,0,0,0,Terrier X,Dog Crossbreed,Dog Crossbreed,crossbreed,,matched,,2005-12-02
2005-12-02,Beige & White,White & Beige,white & beige,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Lhasa X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Chevy,2005-12-02
2005-12-02,,,,?,,0,0,0,0,0,0,0,0,0,0,Rotty X,Dog Crossbreed,Dog Crossbreed,crossbreed,,matched,,2005-12-02
2005-12-01,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Malamute,Malamute,Working Dog,working,F/S,lost,Powder,2005-12-02
2005-12-02,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,lost,Jezza,2005-12-03
2005-12-03,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Retriever,Retriever,Sporting Dog,sporting,M,matched,,2005-12-03
2005-12-03,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Retriever,Retriever,Sporting Dog,sporting,M,matched,Snoopy,2005-12-03
2005-12-03,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,DSH Tabby Cat,Tabby Cat,,,F,lost,Emily,2005-12-03
2005-12-04,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,German Shepherd,German Shepherd Dog,Herding Dog,herding,F/S,matched,Maggie,2005-12-04
2005-12-05,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,German Shep X Rottweiler,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Rocky,2005-12-05
2005-12-05,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,F,matched,,2005-12-05
2005-12-05,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,F,matched,Biggles,2005-12-05
2005-12-05,Beige,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Basenji,Basenji,Hound,hound,F,lost,Basta,2005-12-05
2005-12-06,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Wheaton Terrier,Wheaton Terrier,Terrier,terrier,F/S,matched,Chai,2005-12-06
2005-12-06,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Min Pin,Miniature Pinscher,Toy Dog,toy,M/N,matched,Jeffery,2005-12-06
2005-12-06,Black & Brown,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Min Pin,Miniature Pinscher,Toy Dog,toy,M/N,lost,Rex,2005-12-07
2005-12-08,White & Grey,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Husky,Husky,Working Dog,working,M/N,lost,Ice,2005-12-08
2005-12-09,Black & White & Brindle,Black & White & Brindle,black & white & brindle,black & white,multi,1,0,0,0,0,0,1,0,0,1,Pit Bull X Bulldog X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Kaida,2005-12-09
2005-12-09,White & Cream,White & Cream,white & cream,white,white,0,0,0,0,0,0,1,0,0,0,Havanese,Havanese,Toy Dog,toy,M/N,matched,Elmo,2005-12-09
2005-12-03,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Duke,2005-12-09
2005-12-03,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep X Rotty,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Rocky,2005-12-09
2005-12-13,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Cookie,2005-12-12
2005-12-13,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Fluffy,2005-12-12
2005-12-12,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,F/S,lost,GiGi,2005-12-12
2005-12-10,Grey & White,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Schnauzer,Schnauzer,Working Dog,working,F,matched,Molly,2005-12-12
2005-12-12,White with Brown,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Pitbull,Pitbull,Terrier,terrier,F,lost,Isabelle,2005-12-12
2005-12-13,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Min Pin,Miniature Pinscher,Toy Dog,toy,M/N,lost,Willie,2005-12-13
2005-12-14,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Pitbull,Pitbull,Terrier,terrier,F/S,matched,Zaba,2005-12-14
2005-12-14,Greyish & Black & White,Greyish & Black & White,black & grey & white,black & grey & white,multi,1,0,0,0,1,0,1,0,0,1,DLH,DLH Cat,,,M/N,lost,Boots,2005-12-14
2005-12-15,White & Light Patches,White & Light Patches,white,white,white,0,0,0,0,0,0,1,0,0,0,Husky X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,?,2005-12-15
2005-12-15,Black & Grey,Black & Grey,black & grey,black & grey,multi,1,0,0,0,1,0,0,0,0,1,Great Dane,Great Dane,Working Dog,working,M,matched,Max,2005-12-15
2005-12-15,Blonde & Golden,Blonde & Golden,blond & gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Mal X Akita X Newfie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Japhy,2005-12-15
2005-12-15,Wheaten,Wheaten,wheat,tan,tan,0,0,0,0,0,0,0,1,0,0,Soft Coated Wheaten Terrier,Soft coated Wheaton Terrier,Terrier,terrier,M/N,matched,Levi,2005-12-15
2005-12-17,White  & Brindle Spots,Brindle & White,brindle & white,white,white,0,0,0,0,0,0,1,0,0,0,Am Staff,American Staffordshire,Terrier,terrier,M/N,matched,Mason,2005-12-17
2005-12-18,Tan & White,Tan & White,tan & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Boxer X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Polo,2005-12-19
2005-12-18,Red,Red,red,red,red,0,0,0,1,0,0,0,0,0,0,Golden Retr,Golden Retriever,Sporting Dog,sporting,F/S,lost,Honey,2005-12-19
2005-12-19,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Chow X Husky,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Frankie,2005-12-19
2005-12-19,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Bruno,2005-12-19
2005-12-20,White & Grey,Grey & White,grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,lost,Candy,2005-12-20
2005-12-21,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,,lost,?,2005-12-21
2005-12-22,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M/N,matched,Sprockett,2005-12-22
2005-12-22,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,F,lost,,2005-12-22
2005-12-24,Blue Merle,Blue Merle,blue & white,blue & white,multi,1,1,0,0,0,0,1,0,0,0,Smooth Coated Collie,Smooth Coated Collie,Herding Dog,herding,M,matched,Jamba,2005-12-24
2005-12-24,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,DSH Cat,DSH Cat,,,M/N,lost,Winston,2005-12-24
2005-12-26,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab X Pit,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Turbo,2005-12-26
2005-12-27,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Chihuahua,Chihuahua,Toy Dog,toy,M/N,lost,Kazo,2005-12-27
2005-12-29,Black & Grey,Black & Grey,black & grey,black & grey,multi,1,0,0,0,1,0,0,0,0,1,Husky X Malamute,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Sheba,2005-12-29
2005-12-29,White & Red,Red & White,red & white,red & white,multi,1,0,0,1,0,0,1,0,0,0,Brittany Spaniel,Brittany Spaniel,Sporting Dog,sporting,M/N,matched,Far,2005-12-29
2005-12-29,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Small Breed,Small Breed,Dog Crossbreed,crossbreed,M/N,lost,Martini,2005-12-29
2005-12-30,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Terrier X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Earl,2005-12-30
2005-12-30,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,American Eskimo,American Eskimo,Non-Sporting Dog,nonsporting,F/S,lost,Coco,2005-12-30
2005-12-30,Brown & Tan,Brown & Tan,brown & tan,brown & tan,multi,1,0,0,0,0,0,0,1,1,0,Min Pin,Miniature Pinscher,Toy Dog,toy,F,lost,,2005-12-30
2005-12-31,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Sergeant,2005-12-31
2005-12-31,White w/ Brown freckles Brwn s,White &  Brown freckles Brwn s,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Pitbull,Pitbull,Terrier,terrier,F,lost,Shine,2005-12-31
2006-01-01,Red,Red,red,red,red,0,0,0,1,0,0,0,0,0,0,Duck Toller Retr.,Nova Scotia Duck Toller Retriever,Sporting Dog,sporting,M,matched,Griffen,2006-01-01
2006-01-02,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Yellow Lab  (pup),Yellow Lab  (pup),Sporting Dog,sporting,F,matched,,2006-01-02
2006-01-02,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Rotty X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Ged,2006-01-02
2006-01-03,Yellow,Yellow,yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab,Labrador Retriever,Sporting Dog,sporting,F,matched,Holly,2006-01-03
2006-01-03,Yellow Black,Yellow & Black,yellow & black,black & gold,multi,1,0,0,0,0,1,0,0,0,1,Border Terrier,Border Terrier,Terrier,terrier,M/N,matched,Poodle,2006-01-03
2006-01-03,Brown & White,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Lab X Staffie,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Shelby,2006-01-03
2006-01-03,Red,Red,red,red,red,0,0,0,1,0,0,0,0,0,0,Nova Scotia Duck Toller,Nova Scotia Duck Toller Retriever,Sporting Dog,sporting,F/S,lost,Lucy,2006-01-03
2006-01-03,Brown & Black,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Border Terrier,Border Terrier,Terrier,terrier,M/N,matched,Poodle,2006-01-03
2006-01-03,Sable,Sable,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Sheltie,Sheltie,Herding Dog,herding,M/N,lost,Kelsey,2006-01-03
2006-01-05,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Shiba Inu,Shiba Inu,Non-Sporting Dog,nonsporting,F/S,found,Suki,2006-01-05
2006-01-05,Black & White & Tan,Black & Tan & White,black & tan & white,black & tan & white,multi,1,0,0,0,0,0,1,1,0,1,Border Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Moisha,2006-01-05
2006-01-06,Tan & Brown,Brown & Tan,brown & tan,brown & tan,multi,1,0,0,0,0,0,0,1,1,0,Shep X Rotty,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Bear,2006-01-06
2006-01-06,Black & Silver,Black & Silver,black & silver,black & grey,multi,1,0,0,0,1,0,0,0,0,1,Norweigen Elkhound,Norwegian Elkhound,Hound,hound,M/N,matched,Casey,2006-01-06
2006-01-07,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,German Shepherd,German Shepherd Dog,Herding Dog,herding,M,matched,Shadow,2006-01-07
2006-01-08,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Choc Lab,Labrador Retriever,Sporting Dog,sporting,F/S,matched,Cricket,2006-01-08
2006-01-08,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Cairn Terrier,Cairn Terrier,Terrier,terrier,M/N,matched,Angus,2006-01-08
2006-01-08,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,DLH Cat,DLH Cat,,,M/N,lost,Grizzwald,2006-01-08
2006-01-08,Back & Golden Brown & White,Back & Golden Brown & White,gold & brown & white,brown & gold & white,multi,1,0,0,0,0,1,1,0,1,0,Calico,Calico,,,F/S,lost,Charlotte,2006-01-08
2006-01-09,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Staffordshire Bull Terrier,Staffordshire Bull Terrier,Terrier,terrier,M/N,found,Winston,2006-01-09
2006-01-09,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,matched,Gus,2006-01-09
2006-01-10,Tri Colour,Tri-Colour,tri-colour,?,,0,0,0,0,0,0,0,0,0,0,Beagle,Beagle,Hound,hound,M/N,lost,Buddy,2006-01-10
2006-01-10,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Golden Retreiver,Golden Retriever,Sporting Dog,sporting,M/N,lost,Lucky,2006-01-10
2006-01-11,Brown & White,Brown & White,brown & white,brown & white,multi,1,0,0,0,0,0,1,0,1,0,Irish Scottish Terrier,Irish Scottish Terrier,Terrier,terrier,M,lost,Nash,2006-01-11
2006-01-11,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M/N,matched,Rocky,2006-01-11
2006-01-11,Black & Red,Black & Red,black & red,black & red,multi,1,0,0,1,0,0,0,0,0,1,Rotty X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,found,,2006-01-11
2006-01-11,Blue Fawn,Blue Fawn,blue & fawn,blue & tan,multi,1,1,0,0,0,0,0,1,0,0,Am Staff,American Staffordshire,Terrier,terrier,F,lost,Val,2006-01-11
2006-01-12,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,matched,,2006-01-12
2006-01-12,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Border Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Duke,2006-01-12
2006-01-11,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Bichon Frise X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Katie,2006-01-12
2006-01-13,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Fox Terrier,Fox Terrier,Terrier,terrier,F/S,matched,Mitzi,2006-01-13
2006-01-13,Beige,Beige,beige,tan,tan,0,0,0,0,0,0,0,1,0,0,Shep X Basset Hound,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Mosey,2006-01-13
2006-01-13,Brown & Black,Black & Brown,black & brown,black & brown,multi,1,0,0,0,0,0,0,0,1,1,Belgian Shepherd,Belgian Shepherd,Herding Dog,herding,F/S,lost,Tully,2006-01-14
2006-01-14,Gold,Gold,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Retriever,Retriever,Sporting Dog,sporting,M,lost,Lucky,2006-01-14
2006-01-14,Blue Merle,Blue Merle,blue & white,blue & white,multi,1,1,0,0,0,0,1,0,0,0,Heeler X Terrier,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Tiger,2006-01-14
2006-01-14,Light Orange,Light Orange,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,DSH Cat,DSH Cat,,,M/N,matched,Buffy,2006-01-14
2006-01-15,Grey & White (Speckled),Grey & White (Speckled),grey & white,grey & white,multi,1,0,0,0,1,0,1,0,0,0,Border Collie X Shepherd,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Shiro,2006-01-15
2006-01-17,Sable,Sable,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Pom,Pomeranian,Toy Dog,toy,F,lost,?,2006-01-17
2006-01-19,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Border Collie,Border Collie,Herding Dog,herding,M/N,matched,Mickey,2006-01-19
2006-01-20,Tan & White,Tan & White,tan & white,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Shep X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Baz,2006-01-20
2006-01-20,White & Brown & Black,Brown & Black & White,brown & black & white,black & brown & white,multi,1,0,0,0,0,0,1,0,1,1,Shep X Rottie,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Diddy,2006-01-20
2006-01-20,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Labradoodle X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Tia,2006-01-20
2006-01-22,Orange,Orange,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,DSH,DSH Cat,,,X,found,,2006-01-22
2006-01-23,Black w/ White Chest,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,DSH,DSH Cat,,,M/N,lost,Whitespot,2006-01-23
2006-01-25,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Beagle X Manchester,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,matched,Brady,2006-01-25
2006-01-25,Black some Tan on Feet,Black some Tan on Feet,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty,Rottweiler,Working Dog,working,F,matched,Merceddes,2006-01-25
2006-01-25,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Portuguese Water Dog,Portuguese Water Dog,Working Dog,working,F/S,lost,Roxie,2006-01-25
2006-01-30,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Chow,Chow,Non-Sporting Dog,nonsporting,M,matched,Elmo,2006-01-25
2006-01-27,White Black Spots,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,F/S,lost,Savana,2006-01-27
2006-01-28,Silvery-Brown,Silvery-Brown,brown & silver,brown & grey,multi,1,0,0,0,1,0,0,0,1,0,Cat - Chocolate Point Himalaya,Himalayan Cat,,,M/N,lost,K2,2006-01-28
2006-01-28,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,DSH Cat,DSH Cat,,,F/S,lost,Kitty-Ma,2006-01-28
2006-01-29,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rottweiler X GSD,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Princess,2006-01-29
2006-01-29,Grey Tabby with Black Feet,Grey Tabby & Black Feet,black & grey,black & grey,multi,1,0,0,0,1,0,0,0,0,1,DSH,DSH Cat,,,M/N,lost,Blackfoot,2006-01-29
2006-01-31,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Rotty X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Gina,2006-01-31
2006-01-31,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,German Shepherd,German Shepherd Dog,Herding Dog,herding,F,matched,Troika,2006-01-31
2006-02-01,White & Peach Colour on Ears,White & Peach Colour on Ears,white & peach,tan & white,multi,1,0,0,0,0,0,1,1,0,0,Maltipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Stewie,2006-02-01
2006-02-01,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,German Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,matched,Kilo,2006-02-01
2006-02-01,Brindle & Brown,Brown & Brindle,brown & brindle,brown,brown,0,0,0,0,0,0,0,0,1,0,Blue Heeler X Shep,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,found,Freeway,2006-02-01
2006-02-02,Black & Brindle,Black & Brindle,black & brindle,black,black,0,0,0,0,0,0,0,0,0,1,Shep X Greyhound,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Victor,2006-02-02
2006-02-02,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,lost,Hunter,2006-02-02
2006-02-02,Black & White Brown Paws,Black & White Brown Paws,brown & black & white,black & brown & white,multi,1,0,0,0,0,0,1,0,1,1,Border Collie,Border Collie,Herding Dog,herding,M/N,lost,Rosco,2006-02-02
2006-02-02,Black & White,Black & White,black & white,black & white,multi,1,0,0,0,0,0,1,0,0,1,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,F/S,lost,Belle,2006-02-02
2006-02-02,Gold & Yellow,Gold & Yellow,gold & yellow,gold,gold,0,0,0,0,0,1,0,0,0,0,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,lost,Teddy,2006-02-02
2006-02-03,Black & Tan,Black & Tan,black & tan,black & tan,multi,1,0,0,0,0,0,0,1,0,1,Shep,Shepherd,Herding Dog,herding,M/N,matched,Saber,2006-02-03
