,Date,Color,Breed,Purebred,CKC Class,dog_breed_type,Sex,State,pet_name,DateCreated,is_dog,sex_simple,date_created
9694,2012-10-28,Brown,Shih Tzu X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Chica,2012-10-28,True,f,2012-10-28 00:00:00
9695,2012-10-28,Black/White,Border Collie,Border Collie,Herding Dog,herding,F,Matched,Licorish,2012-10-28,True,f,2012-10-28 00:00:00
9696,2012-10-28,White,Chihuahua Cross,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,Sunny,2012-10-28,True,f,2012-10-28 00:00:00
9697,2012-10-30,White,Pomeranian,Pomeranian,Toy Dog,toy,M/N,Lost,Handsome,2012-10-30,True,m,2012-10-30 00:00:00
9698,2012-10-30,White,Min Poodle,Miniature Poodle,Non-Sporting Dog,nonsporting,,Matched,Moxy,2012-10-30,True,x,2012-10-30 00:00:00
9699,2012-10-30,Other,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Bonita,2012-10-30,True,f,2012-10-30 00:00:00
9700,2012-10-27,Black,Pug,Pug,Toy Dog,toy,F/S,Lost,Daisy,2012-10-30,True,f,2012-10-30 00:00:00
9701,2012-10-27,Black,Pug,Pug,Toy Dog,toy,M/N,Lost,Popeye,2012-10-30,True,m,2012-10-30 00:00:00
9702,2012-10-30,Other,Goldendoodle,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Zorro,2012-10-30,True,m,2012-10-30 00:00:00
9703,2012-10-30,Black/White,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,Matched,Daisy,2012-10-30,True,f,2012-10-30 00:00:00
9704,2012-10-30,Grey,African Grey Parrot,African Grey Parrot,,,,Lost,Gretsky,2012-10-31,False,x,2012-10-31 00:00:00
9705,2012-10-31,Black/White,Husky X Malamute,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Cody,2012-11-01,True,m,2012-11-01 00:00:00
9706,2012-11-01,White,Cocker Spaniel X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,Zoey,2012-11-01,True,f,2012-11-01 00:00:00
9707,2012-11-02,White/Brown,Munsterlander,Munsterlander,Sporting Dog,sporting,M/N,Lost,Tucker,2012-11-02,True,m,2012-11-02 00:00:00
9708,2012-11-02,Other,Labrador Retrvr,Labrador Retriever,Sporting Dog,sporting,F/S,Matched,Sammy,2012-11-02,True,f,2012-11-02 00:00:00
9709,2012-11-02,Black/White,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,Matched,Tika,2012-11-02,True,f,2012-11-02 00:00:00
9710,2012-11-02,Black,Labrador,Labrador Retriever,Sporting Dog,sporting,F/S,Matched,Ellie,2012-11-02,True,f,2012-11-02 00:00:00
9711,2012-11-02,White/Grey,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M/N,Matched,Lok Lok,2012-11-02,True,m,2012-11-02 00:00:00
9712,2012-11-03,Other,mixed breed dog,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Pod,2012-11-03,True,f,2012-11-03 00:00:00
9713,2012-11-04,Other,Pom,Pomeranian,Toy Dog,toy,M,Lost,Zeus,2012-11-04,True,m,2012-11-04 00:00:00
9714,2012-11-04,Black/White/Grey,Pomeranian,Pomeranian,Toy Dog,toy,M,Lost,Zeus,2012-11-04,True,m,2012-11-04 00:00:00
9715,2012-11-03,White,Amer. Eskimo,American Eskimo,Non-Sporting Dog,nonsporting,M,Matched,Lu Lu,2012-11-05,True,m,2012-11-05 00:00:00
9716,2012-11-02,Black/White,Rotty/Pitbull X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Gucci,2012-11-05,True,f,2012-11-05 00:00:00
9717,2012-11-05,Black/White,German Shep X Border Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Ozzie,2012-11-06,True,m,2012-11-06 00:00:00
9718,2012-11-05,Black,Dachshund,Dachshund,Hound,hound,M/N,Matched,Houdini,2012-11-06,True,m,2012-11-06 00:00:00
9719,2012-11-06,Black/White,Shih Tzu X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Elvis,2012-11-07,True,m,2012-11-07 00:00:00
9720,2012-11-07,Black/Brown,Border Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Mocha,2012-11-07,True,f,2012-11-07 00:00:00
9721,2012-11-07,White/Brown,French Bulldog,French Bulldog,Non-Sporting Dog,nonsporting,M,Matched,Rocky,2012-11-07,True,m,2012-11-07 00:00:00
9722,2012-11-07,White,Staffordshire,Staffordshire Bull Terrier,Terrier,terrier,F/S,Lost,Merry Lou,2012-11-08,True,f,2012-11-08 00:00:00
9723,2012-11-08,Black,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,Lost,Pitch,2012-11-08,True,f,2012-11-08 00:00:00
9724,2012-11-08,Other,English Cocker Spaniel,English Cocker Spaniel,Sporting Dog,sporting,F,Matched,Sasha,2012-11-08,True,f,2012-11-08 00:00:00
9725,2012-11-08,White/Brown,Munsterlander,Munsterlander,Sporting Dog,sporting,M/N,Matched,Gee,2012-11-08,True,m,2012-11-08 00:00:00
9726,2012-11-08,Other,French Bulldog,French Bulldog,Non-Sporting Dog,nonsporting,M,Matched,Jack,2012-11-08,True,m,2012-11-08 00:00:00
9727,2012-11-06,White,DMH,DMH Cat,,,M/N,Lost,Amos,2012-11-09,False,m,2012-11-09 00:00:00
9728,2012-11-08,Brown,DSH,DSH Cat,,,,Lost,?,2012-11-09,False,x,2012-11-09 00:00:00
9729,2012-11-11,Black/Grey,DSH,DSH Cat,,,X,Lost,Unknown,2012-11-11,False,x,2012-11-11 00:00:00
9730,2012-11-12,White,American Eskimo,American Eskimo,Non-Sporting Dog,nonsporting,F,Matched,Sidney,2012-11-12,True,f,2012-11-12 00:00:00
9731,2012-10-20,Black/Brown,DLH Mane Coon,Maine Coon Cat,,,M/N,Lost,?,2012-11-13,False,m,2012-11-13 00:00:00
9732,2012-11-13,Grey,Husky/Wolf X,Dog Crossbreed,Dog Crossbreed,crossbreed,X,Lost,Coda,2012-11-14,True,x,2012-11-14 00:00:00
9733,2012-11-10,Black/White,DSH,DSH Cat,,,M/N,Lost,Jax,2012-11-14,False,m,2012-11-14 00:00:00
9734,2012-11-13,Other,DMH,DMH Cat,,,X,Lost,Gwatz,2012-11-14,False,x,2012-11-14 00:00:00
9735,2012-11-14,Black/White/Grey,Husky X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Comet,2012-11-14,True,m,2012-11-14 00:00:00
9736,2012-11-10,Brown,DSH,DSH Cat,,,F,Lost,Ally,2012-11-14,False,f,2012-11-14 00:00:00
9737,2012-11-14,Black,Pumi (Dog),Pumi (Dog),Herding Dog,herding,M,Lost,Caju,2012-11-15,True,m,2012-11-15 00:00:00
9738,2012-11-12,White,DMH,DMH Cat,,,F,Lost,Louie,2012-11-15,False,f,2012-11-15 00:00:00
9739,2012-11-14,Other,Mastiff,Mastiff,Working Dog,working,M,Lost,Odin,2012-11-15,True,m,2012-11-15 00:00:00
9740,2012-11-14,Brown,Siamese X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Mr. Fish Sticks,2012-11-15,True,m,2012-11-15 00:00:00
9741,2012-11-12,White,DMH,DMH Cat,,,F/S,Lost,Marca,2012-11-16,False,f,2012-11-16 00:00:00
9742,2012-11-15,Other,DSH,DSH Cat,,,M,Lost,Fozzy,2012-11-16,False,m,2012-11-16 00:00:00
9743,2012-11-18,Grey,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,M/N,Matched,Tucker,2012-11-18,True,m,2012-11-18 00:00:00
9744,2012-11-18,White,Maltese,Maltese,Toy Dog,toy,F,Matched,Bijou,2012-11-18,True,f,2012-11-18 00:00:00
9745,2012-11-18,Brown,Yorkie,Yorkshire Terrier,Toy Dog,toy,F,Matched,Kora,2012-11-18,True,f,2012-11-18 00:00:00
9746,2012-11-20,Other,Small Mutt,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,,2012-11-20,True,f,2012-11-20 00:00:00
9747,2012-11-20,Black/Brown,Dachshund,Dachshund,Hound,hound,F,Lost,Minnie,2012-11-20,True,f,2012-11-20 00:00:00
9748,2012-11-20,White,DLH (Siamese Ragdoll Cat),Siamese Cat,,,M/N,Lost,Smudge,2012-11-21,False,m,2012-11-21 00:00:00
9749,2012-11-19,Brown,DMH - Manx cat,Manx Cat,,,M/N,Lost,Simba,2012-11-22,False,m,2012-11-22 00:00:00
9750,2012-11-22,Black,Chow (smooth coated),Chow (smooth coated),Non-Sporting Dog,nonsporting,M,Matched,Atticus,2012-11-22,True,m,2012-11-22 00:00:00
9751,2012-11-21,Black/White,DSH,DSH Cat,,,M/N,Lost,Misty,2012-11-22,False,m,2012-11-22 00:00:00
9752,2012-11-23,Black,Collie X Shepherd,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Lulu,2012-11-23,True,f,2012-11-23 00:00:00
9753,2012-11-25,Other,Labradoodle,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Casey,2012-11-25,True,m,2012-11-25 00:00:00
9754,2012-11-26,White,American Eskimo,American Eskimo,Non-Sporting Dog,nonsporting,F,Matched,Keesha,2012-11-26,True,f,2012-11-26 00:00:00
9755,2012-11-27,Other,Beagle,Beagle,Hound,hound,F/S,Matched,Audrey,2012-11-27,True,f,2012-11-27 00:00:00
9756,2012-11-27,Black,Lab,Labrador Retriever,Sporting Dog,sporting,M,Lost,Prince,2012-11-27,True,m,2012-11-27 00:00:00
9757,2012-11-18,Black,DSH Cat,DSH Cat,,,M,Lost,Maxx,2012-11-27,False,m,2012-11-27 00:00:00
9758,2012-11-27,Grey,Poodle,Poodle,Non-Sporting Dog,nonsporting,M,Lost,Kunje,2012-11-28,True,m,2012-11-28 00:00:00
9759,2012-11-28,Other,Shiba Inu,Shiba Inu,Non-Sporting Dog,nonsporting,F/S,Matched,Sushi,2012-11-28,True,f,2012-11-28 00:00:00
9760,2012-11-28,Other,Catahoula Shep Dog,Catahoula Shep Dog,,,F/S,Lost,Kali,2012-11-28,False,f,2012-11-28 00:00:00
9761,2012-11-28,Black,Yorkie X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Charlie,2012-11-28,True,m,2012-11-28 00:00:00
9762,2012-11-29,Black/White,Fox Terrier,Fox Terrier,Terrier,terrier,F,Matched,Emmy,2012-11-29,True,f,2012-11-29 00:00:00
9763,2012-11-30,Other,Staffordshire,Staffordshire Bull Terrier,Terrier,terrier,M/N,Lost,Harley (Lucky),2012-11-30,True,m,2012-11-30 00:00:00
9764,2012-12-01,Other,Corgi X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,,2012-12-01,True,m,2012-12-01 00:00:00
9765,2012-12-02,Black/White,Border Collie,Border Collie,Herding Dog,herding,F,Matched,Maya,2012-12-02,True,f,2012-12-02 00:00:00
9766,2012-12-03,White/Grey,DLH,DLH Cat,,,M/N,Lost,Cadillac,2012-12-03,False,m,2012-12-03 00:00:00
9767,2012-12-03,Black/Grey,DSH,DSH Cat,,,F/S,Lost,Baby,2012-12-03,False,f,2012-12-03 00:00:00
9768,2012-12-04,Black,Pug,Pug,Toy Dog,toy,F/S,Matched,Yuki,2012-12-04,True,f,2012-12-04 00:00:00
9769,2012-12-04,Other,Shiba Inu,Shiba Inu,Non-Sporting Dog,nonsporting,F,Matched,Sushi,2012-12-04,True,f,2012-12-04 00:00:00
9770,2012-12-02,Other,Cockatiel,Cockatiel,,,X,Lost,Tweety Bird,2012-12-05,False,x,2012-12-05 00:00:00
9771,2012-12-02,Black/White,DSH Cat,DSH Cat,,,M/N,Lost,Buddy,2012-12-05,False,m,2012-12-05 00:00:00
9772,2012-12-06,Other,W/H Dachshund,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Chloe,2012-12-06,True,f,2012-12-06 00:00:00
9773,2012-12-06,Black/White,Husky X Shepherd,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Luna,2012-12-06,True,f,2012-12-06 00:00:00
9774,2012-12-07,Black,Lab X Shepherd,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Tonka,2012-12-07,True,m,2012-12-07 00:00:00
9775,2012-12-04,Black,DSH,DSH Cat,,,M/N,Lost,Nico,2012-12-07,False,m,2012-12-07 00:00:00
9776,2012-12-07,Other,Shiba Inu,Shiba Inu,Non-Sporting Dog,nonsporting,,Lost,Potter,2012-12-07,True,x,2012-12-07 00:00:00
9777,2012-12-07,Other,Lab X Shepherd,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Bo,2012-12-07,True,m,2012-12-07 00:00:00
9778,2012-12-08,Other,Pom,Pomeranian,Toy Dog,toy,M/N,Lost,Gucci,2012-12-08,True,m,2012-12-08 00:00:00
9779,2012-12-11,Brown/Grey,Yorkie,Yorkshire Terrier,Toy Dog,toy,F,Lost,Money,2012-12-11,True,f,2012-12-11 00:00:00
9780,2012-12-12,Black,Rotti X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Bandit,2012-12-13,True,m,2012-12-13 00:00:00
9781,2012-12-13,Other,Golden Retriever,Golden Retriever,Sporting Dog,sporting,M,Matched,Spencer,2012-12-13,True,m,2012-12-13 00:00:00
9782,2012-12-13,White,Chihuahua X Pom,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Boy,2012-12-14,True,m,2012-12-14 00:00:00
9783,2012-12-14,White,Maltese/Shih Tzu,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Shelby,2012-12-14,True,f,2012-12-14 00:00:00
9784,2012-12-14,White,Great Pyrenees,Great Pyrenees,Working Dog,working,M/N,Lost,Bardo,2012-12-14,True,m,2012-12-14 00:00:00
9785,2012-12-15,Other,Border Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Bandit,2012-12-15,True,m,2012-12-15 00:00:00
9786,2012-12-16,Black/Brown,Yorkie,Yorkshire Terrier,Toy Dog,toy,F,Lost,Munchers,2012-12-16,True,f,2012-12-16 00:00:00
9787,2012-11-27,White,Boxer,Boxer,Working Dog,working,F/S,Lost,Tandie,2012-12-18,True,f,2012-12-18 00:00:00
9788,2012-12-18,Other,Mini Australian Shepherd,Australian Shepherd,Herding Dog,herding,M,Lost,Levi,2012-12-18,True,m,2012-12-18 00:00:00
9789,2012-12-19,Black/Brown,Cat,Cat,,,M,Matched,Percy,2012-12-19,False,m,2012-12-19 00:00:00
9790,2012-12-19,Other,Retriever,Retriever,Sporting Dog,sporting,M/N,Lost,Lucky,2012-12-19,True,m,2012-12-19 00:00:00
9791,2012-12-19,Black,Belgian Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Nikki,2012-12-19,True,f,2012-12-19 00:00:00
9792,2012-12-19,White/Grey,DLH Cat,DLH Cat,,,M/N,Lost,Smoky,2012-12-19,False,m,2012-12-19 00:00:00
9793,2012-12-19,White,Wheaton Terrier & Poodle X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Chloe,2012-12-19,True,f,2012-12-19 00:00:00
9794,2012-12-19,Black/Grey,DMH,DMH Cat,,,F/S,Lost,Sheldon,2012-12-19,False,f,2012-12-19 00:00:00
9795,2012-12-19,Black,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,Lost,Briee,2012-12-19,True,f,2012-12-19 00:00:00
9796,2012-12-22,Black,Miniature Australian Shephard,Australian Shepherd,Herding Dog,herding,F,Lost,Ayesha,2012-12-22,True,f,2012-12-22 00:00:00
9797,2012-12-23,Black,Border Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Pebbles,2012-12-23,True,f,2012-12-23 00:00:00
9798,2012-12-12,Black,DSH,DSH Cat,,,X,Lost,,2012-12-24,False,x,2012-12-24 00:00:00
9799,2012-12-26,White,Collie X Retriever,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Gypsy,2012-12-26,True,m,2012-12-26 00:00:00
9800,2012-12-26,Other,Great Pyr X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Gyspy,2012-12-27,True,m,2012-12-27 00:00:00
9801,2012-12-25,Brown/Grey,DSH,DSH Cat,,,M,Lost,Barney,2012-12-27,False,m,2012-12-27 00:00:00
9802,2012-12-27,Black,Chi X Min Pin,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Wylie,2012-12-28,True,f,2012-12-28 00:00:00
9803,2012-12-29,White/Brown,Pom,Pomeranian,Toy Dog,toy,M,Lost,Kuma,2012-12-29,True,m,2012-12-29 00:00:00
9804,2012-12-30,Grey,Bird,Bird,,,X,Lost,Darwin,2012-12-30,False,x,2012-12-30 00:00:00
9805,2012-12-30,Black,Poodle X Min Pin X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Kuro (or responds to Makuro),2012-12-30,True,m,2012-12-30 00:00:00
9806,2012-12-30,Brown,Labs,Labrador Retriever,Sporting Dog,sporting,F,Lost,Coco and Moko,2012-12-30,True,f,2012-12-30 00:00:00
9807,2012-12-30,White,Unsure,Unknown Animal,,,F,Lost,Scoodle,2012-12-30,False,f,2012-12-30 00:00:00
9808,2013-01-01,White/Brown,Shitzu,Shih Tzu,Non-Sporting Dog,nonsporting,M,Lost,Siopao,2013-01-01,True,m,2013-01-01 00:00:00
9809,2013-01-01,Black/White,Shitzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,Matched,Jetsun,2013-01-01,True,f,2013-01-01 00:00:00
9810,2012-12-21,White/Brown,DMH,DMH Cat,,,F/S,Lost,Muggs,2013-01-02,False,f,2013-01-02 00:00:00
9811,2013-01-02,Black,DSH Cat,DSH Cat,,,M/N,Matched,Nelly,2013-01-03,False,m,2013-01-03 00:00:00
9812,2012-12-31,Other,Beagle,Beagle,Hound,hound,M/N,Lost,Rufus,2013-01-03,True,m,2013-01-03 00:00:00
9813,2013-01-03,White,Pitbull,Pitbull,Terrier,terrier,M,Matched,Dito,2013-01-03,True,m,2013-01-03 00:00:00
9814,2013-01-02,Black/White,DLH Cat,DLH Cat,,,F/S,Lost,Cleo,2013-01-03,False,f,2013-01-03 00:00:00
9815,2013-01-01,White/Grey,Siamese X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Merlin,2013-01-03,True,m,2013-01-03 00:00:00
9816,2013-01-06,Grey,African Grey Parrot,African Grey Parrot,,,X,Lost,,2013-01-06,False,x,2013-01-06 00:00:00
9817,2013-01-06,Black,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,Matched,Hannah,2013-01-07,True,f,2013-01-07 00:00:00
9818,2013-01-02,White/Brown,DMH,DMH Cat,,,M/N,Lost,Tigger,2013-01-07,False,m,2013-01-07 00:00:00
9819,2013-01-05,Black/White,DSH,DSH Cat,,,M,Matched,Pinky (aka Rocky),2013-01-07,False,m,2013-01-07 00:00:00
9820,2013-01-05,Black,DSH,DSH Cat,,,M,Lost,Tony,2013-01-09,False,m,2013-01-09 00:00:00
9821,2012-12-28,Other,Pug,Pug,Toy Dog,toy,M,Lost,Chi-Ball,2013-01-09,True,m,2013-01-09 00:00:00
9822,2013-01-09,White,Pom X Poodle,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Teddy,2013-01-10,True,m,2013-01-10 00:00:00
9823,2013-01-08,Black/White,Aust Shep X Border Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Tank,2013-01-10,True,m,2013-01-10 00:00:00
9824,2013-01-11,White,German Shepherd,German Shepherd Dog,Herding Dog,herding,M,Lost,Brutus,2013-01-11,True,m,2013-01-11 00:00:00
9825,2013-01-10,Black/White,DLH Cat,DLH Cat,,,M/N,Lost,Jake,2013-01-11,False,m,2013-01-11 00:00:00
9826,2013-01-12,Black,Min Pin,Miniature Pinscher,Toy Dog,toy,F,Lost,?,2013-01-12,True,f,2013-01-12 00:00:00
9827,2013-01-12,Other,DMH,DMH Cat,,,M,Lost,Booster,2013-01-12,False,m,2013-01-12 00:00:00
9828,2013-01-12,White,DMH,DMH Cat,,,M/N,Lost,Otis,2013-01-12,False,m,2013-01-12 00:00:00
9829,2013-01-16,Black,Toy Poodle,Toy Poodle,Toy Dog,toy,F/S,Lost,Truffle,2013-01-14,True,f,2013-01-14 00:00:00
9830,2013-01-18,White,Cattle Dog,Cattle Dog,Herding Dog,herding,F/S,Lost,Okra,2013-01-17,True,f,2013-01-17 00:00:00
9831,2013-01-16,Brown,French Bulldog,French Bulldog,Non-Sporting Dog,nonsporting,F/S,Lost,Roxy,2013-01-17,True,f,2013-01-17 00:00:00
9832,2013-01-17,White,Maltese X Terrier,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Loopy,2013-01-18,True,m,2013-01-18 00:00:00
9833,2013-01-18,White,Kuvasz,Kuvasz,Working Dog,working,M/N,Matched,Jackson,2013-01-18,True,m,2013-01-18 00:00:00
9834,2013-01-18,Brown,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Irwin,2013-01-18,True,m,2013-01-18 00:00:00
9835,2013-01-18,Black/White,Havanese X Shih Tzu,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Riza,2013-01-19,True,f,2013-01-19 00:00:00
9836,2013-01-12,White,Pitbull X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Gucci,2013-01-19,True,f,2013-01-19 00:00:00
9837,2013-01-22,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Found,Willow,2013-01-22,True,f,2013-01-22 00:00:00
9838,2013-01-21,Black/White,French Bulldog,French Bulldog,Non-Sporting Dog,nonsporting,,Lost,Yoda,2013-01-23,True,x,2013-01-23 00:00:00
9839,2013-01-21,White,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,M,Lost,Levi,2013-01-23,True,m,2013-01-23 00:00:00
9840,2013-01-24,Grey,Min Schnauzer,Miniature Schnauzer,Terrier,terrier,,Lost,,2013-01-24,True,x,2013-01-24 00:00:00
9841,2013-01-23,Black/Brown,Pug/Chihuahua X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Hank,2013-01-24,True,m,2013-01-24 00:00:00
9842,2013-01-24,Black,Teacup Yorkie,Yorkshire Terrier,Toy Dog,toy,F/S,Matched,Pippy,2013-01-24,True,f,2013-01-24 00:00:00
9843,2013-01-25,Brown,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Jessie,2013-01-25,True,f,2013-01-25 00:00:00
9844,2013-01-26,Black,Lab,Labrador Retriever,Sporting Dog,sporting,M,Matched,Lucky,2013-01-26,True,m,2013-01-26 00:00:00
9845,2013-01-28,Black,Chow,Chow,Non-Sporting Dog,nonsporting,M,Matched,Atticus,2013-01-28,True,m,2013-01-28 00:00:00
9846,2013-01-28,White/Grey,DSH Cat (Kitten),DSH Cat,,,M,Lost,Toulouse,2013-01-29,False,m,2013-01-29 00:00:00
9847,2013-01-30,Grey,DSH,DSH Cat,,,M/N,Lost,Mog,2013-01-30,False,m,2013-01-30 00:00:00
9848,2013-01-22,White,DLH,DLH Cat,,,M,Lost,Ziggy,2013-01-31,False,m,2013-01-31 00:00:00
9849,2013-01-31,White,Pom/Poodle,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Angel,2013-01-31,True,f,2013-01-31 00:00:00
9850,2013-01-31,White/Brown,Brittaney Spaniel,Brittany Spaniel,Sporting Dog,sporting,M,Lost,Feego,2013-02-01,True,m,2013-02-01 00:00:00
9851,2012-12-27,Black/White,DSH,DSH Cat,,,M/N,Lost,Chevy,2013-02-01,False,m,2013-02-01 00:00:00
9852,2013-01-30,Black/White,DSH Cat,DSH Cat,,,M/N,Lost,Ninja,2013-02-01,False,m,2013-02-01 00:00:00
9853,2013-02-02,Other,Husky X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Blue,2013-02-02,True,f,2013-02-02 00:00:00
9854,2013-02-04,White,Corgi,Corgi,Herding Dog,herding,M/N,Lost,JoJo,2013-02-05,True,m,2013-02-05 00:00:00
9855,2013-02-05,White,Pitbull,Pitbull,Terrier,terrier,M,Lost,Tyson,2013-02-05,True,m,2013-02-05 00:00:00
9856,2013-02-05,Black/White/Grey,Border Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Punk,2013-02-05,True,m,2013-02-05 00:00:00
9857,2013-02-05,Brown,Retreiver X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Friday,2013-02-05,True,m,2013-02-05 00:00:00
9858,2013-02-05,White/Grey,Schnauzer,Schnauzer,Working Dog,working,X,Matched,Harley,2013-02-05,True,x,2013-02-05 00:00:00
9859,2013-02-05,White,Sringer Spaniel,Springer Spaniel,Sporting Dog,sporting,F/S,Matched,Harriett,2013-02-05,True,f,2013-02-05 00:00:00
9860,2013-02-05,White/Grey,Cat,Cat,,,F,Lost,LANA,2013-02-05,False,f,2013-02-05 00:00:00
9861,2013-02-02,White/Grey,DMH Cat,DMH Cat,,,M/N,Lost,Snowflake,2013-02-06,False,m,2013-02-06 00:00:00
9862,2013-02-06,Other,Port. Water Dog,Portuguese Water Dog,Working Dog,working,F/S,Matched,Jaz,2013-02-06,True,f,2013-02-06 00:00:00
9863,2013-02-06,Brown,Terrier,Terrier,Terrier,terrier,M/N,Lost,Widget,2013-02-06,True,m,2013-02-06 00:00:00
9864,2013-02-07,Black/White,Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Luna,2013-02-07,True,f,2013-02-07 00:00:00
9865,2013-02-03,Other,DMH,DMH Cat,,,F/S,Lost,Cleo,2013-02-07,False,f,2013-02-07 00:00:00
9866,2013-02-06,Black,DSH,DSH Cat,,,F/S,Lost,Gypsy,2013-02-09,False,f,2013-02-09 00:00:00
9867,2013-02-09,White,Samoyed,Samoyed,Working Dog,working,F,Lost,Lulu,2013-02-09,True,f,2013-02-09 00:00:00
9868,2013-02-11,Other,Aust. Cattle Dog,Australian Cattle Dog,Herding Dog,herding,F/S,Lost,Ellie,2013-02-12,True,f,2013-02-12 00:00:00
9869,2013-02-12,Black/Brown/Grey,DMH (Tabby),Tabby Cat,,,M/N,Matched,Clement,2013-02-12,False,m,2013-02-12 00:00:00
9870,2013-02-09,Black,Siamese,Siamese Cat,,,M/N,Lost,Samui,2013-02-13,False,m,2013-02-13 00:00:00
9871,2013-02-14,Other,Unknown,Unknown,Dog Crossbreed,crossbreed,,Matched,Gin,2013-02-14,True,x,2013-02-14 00:00:00
9872,2013-02-14,White,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,Matched,,2013-02-14,True,f,2013-02-14 00:00:00
9873,2013-02-15,Black,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,,Lost,,2013-02-15,True,x,2013-02-15 00:00:00
9874,2013-02-13,Grey,Siamese,Siamese Cat,,,F/S,Lost,Honey Bun,2013-02-15,False,f,2013-02-15 00:00:00
9875,2013-02-18,Black/Brown,Min Pinscher X,Dog Crossbreed,Dog Crossbreed,crossbreed,X,Lost,Bruiser,2013-02-18,True,x,2013-02-18 00:00:00
9876,2013-02-18,Black/Brown,Rottweiler X German Shepherd,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Sophia,2013-02-18,True,f,2013-02-18 00:00:00
9877,2013-02-19,Other,Cocker Spaniel,Cocker Spaniel,Sporting Dog,sporting,M,Lost,Garfield,2013-02-19,True,m,2013-02-19 00:00:00
9878,2013-02-19,White,American Eskimo,American Eskimo,Non-Sporting Dog,nonsporting,F/S,Matched,Latte,2013-02-19,True,f,2013-02-19 00:00:00
